chart_id,match_id,signal_id,family_id,dimension,credit_blame,channel_fired,attribution_formula_ver
482012f1-710e-4a25-994a-93821f5871aa,pred_5f64e035-3af3-4446-863e-cc0a9b64d3cb_5278d97c-e769-529a-b0c2-be1e965c2d6b,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,timing,0.0612,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_5f64e035-3af3-4446-863e-cc0a9b64d3cb_5278d97c-e769-529a-b0c2-be1e965c2d6b,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,magnitude,0.0604,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_5f64e035-3af3-4446-863e-cc0a9b64d3cb_5278d97c-e769-529a-b0c2-be1e965c2d6b,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_5f64e035-3af3-4446-863e-cc0a9b64d3cb_5278d97c-e769-529a-b0c2-be1e965c2d6b,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,falsifier,0.0906,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_5f64e035-3af3-4446-863e-cc0a9b64d3cb_5278d97c-e769-529a-b0c2-be1e965c2d6b,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,manifestation,0.0302,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_5f64e035-3af3-4446-863e-cc0a9b64d3cb_5278d97c-e769-529a-b0c2-be1e965c2d6b,22c8c1ec-ef90-4810-82d2-f6b81b505f45,fam_transit,timing,0.0612,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_5f64e035-3af3-4446-863e-cc0a9b64d3cb_5278d97c-e769-529a-b0c2-be1e965c2d6b,22c8c1ec-ef90-4810-82d2-f6b81b505f45,fam_transit,magnitude,0.0604,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_5f64e035-3af3-4446-863e-cc0a9b64d3cb_5278d97c-e769-529a-b0c2-be1e965c2d6b,22c8c1ec-ef90-4810-82d2-f6b81b505f45,fam_transit,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_5f64e035-3af3-4446-863e-cc0a9b64d3cb_5278d97c-e769-529a-b0c2-be1e965c2d6b,22c8c1ec-ef90-4810-82d2-f6b81b505f45,fam_transit,falsifier,0.0906,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_5f64e035-3af3-4446-863e-cc0a9b64d3cb_5278d97c-e769-529a-b0c2-be1e965c2d6b,22c8c1ec-ef90-4810-82d2-f6b81b505f45,fam_transit,manifestation,0.0302,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,ebb1c88a-8141-4c7e-860b-54ac293a06ac,fam_graha_natal,timing,0.0419,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,ebb1c88a-8141-4c7e-860b-54ac293a06ac,fam_graha_natal,magnitude,0.2161,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,ebb1c88a-8141-4c7e-860b-54ac293a06ac,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,ebb1c88a-8141-4c7e-860b-54ac293a06ac,fam_graha_natal,falsifier,0.3242,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,ebb1c88a-8141-4c7e-860b-54ac293a06ac,fam_graha_natal,manifestation,0.1081,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,483e332a-a168-4cf1-b93b-0ad55d77d91c,fam_graha_natal,timing,0.0419,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,483e332a-a168-4cf1-b93b-0ad55d77d91c,fam_graha_natal,magnitude,0.2161,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,483e332a-a168-4cf1-b93b-0ad55d77d91c,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,483e332a-a168-4cf1-b93b-0ad55d77d91c,fam_graha_natal,falsifier,0.3242,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,483e332a-a168-4cf1-b93b-0ad55d77d91c,fam_graha_natal,manifestation,0.1081,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,c31d3e74-2f44-41a6-8025-b32e44dbe1e2,fam_graha_natal,timing,0.0419,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,c31d3e74-2f44-41a6-8025-b32e44dbe1e2,fam_graha_natal,magnitude,0.2161,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,c31d3e74-2f44-41a6-8025-b32e44dbe1e2,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,c31d3e74-2f44-41a6-8025-b32e44dbe1e2,fam_graha_natal,falsifier,0.3242,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,c31d3e74-2f44-41a6-8025-b32e44dbe1e2,fam_graha_natal,manifestation,0.1081,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,2dff20cd-12f5-492e-a88e-3fef42547eca,fam_graha_natal,timing,0.0419,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,2dff20cd-12f5-492e-a88e-3fef42547eca,fam_graha_natal,magnitude,0.2161,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,2dff20cd-12f5-492e-a88e-3fef42547eca,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,2dff20cd-12f5-492e-a88e-3fef42547eca,fam_graha_natal,falsifier,0.3242,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,2dff20cd-12f5-492e-a88e-3fef42547eca,fam_graha_natal,manifestation,0.1081,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,d49da2e1-4b63-45f1-920e-c274df3ded21,fam_graha_natal,timing,0.0419,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,d49da2e1-4b63-45f1-920e-c274df3ded21,fam_graha_natal,magnitude,0.2161,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,d49da2e1-4b63-45f1-920e-c274df3ded21,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,d49da2e1-4b63-45f1-920e-c274df3ded21,fam_graha_natal,falsifier,0.3242,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_3e96c6da-3ad6-5329-a40b-0b9240a1cbdb,d49da2e1-4b63-45f1-920e-c274df3ded21,fam_graha_natal,manifestation,0.1081,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,ebb1c88a-8141-4c7e-860b-54ac293a06ac,fam_graha_natal,timing,0.0419,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,ebb1c88a-8141-4c7e-860b-54ac293a06ac,fam_graha_natal,magnitude,0.2161,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,ebb1c88a-8141-4c7e-860b-54ac293a06ac,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,ebb1c88a-8141-4c7e-860b-54ac293a06ac,fam_graha_natal,falsifier,0.3242,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,ebb1c88a-8141-4c7e-860b-54ac293a06ac,fam_graha_natal,manifestation,0.1081,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,483e332a-a168-4cf1-b93b-0ad55d77d91c,fam_graha_natal,timing,0.0419,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,483e332a-a168-4cf1-b93b-0ad55d77d91c,fam_graha_natal,magnitude,0.2161,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,483e332a-a168-4cf1-b93b-0ad55d77d91c,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,483e332a-a168-4cf1-b93b-0ad55d77d91c,fam_graha_natal,falsifier,0.3242,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,483e332a-a168-4cf1-b93b-0ad55d77d91c,fam_graha_natal,manifestation,0.1081,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,c31d3e74-2f44-41a6-8025-b32e44dbe1e2,fam_graha_natal,timing,0.0419,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,c31d3e74-2f44-41a6-8025-b32e44dbe1e2,fam_graha_natal,magnitude,0.2161,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,c31d3e74-2f44-41a6-8025-b32e44dbe1e2,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,c31d3e74-2f44-41a6-8025-b32e44dbe1e2,fam_graha_natal,falsifier,0.3242,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,c31d3e74-2f44-41a6-8025-b32e44dbe1e2,fam_graha_natal,manifestation,0.1081,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,2dff20cd-12f5-492e-a88e-3fef42547eca,fam_graha_natal,timing,0.0419,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,2dff20cd-12f5-492e-a88e-3fef42547eca,fam_graha_natal,magnitude,0.2161,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,2dff20cd-12f5-492e-a88e-3fef42547eca,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,2dff20cd-12f5-492e-a88e-3fef42547eca,fam_graha_natal,falsifier,0.3242,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,2dff20cd-12f5-492e-a88e-3fef42547eca,fam_graha_natal,manifestation,0.1081,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,d49da2e1-4b63-45f1-920e-c274df3ded21,fam_graha_natal,timing,0.0419,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,d49da2e1-4b63-45f1-920e-c274df3ded21,fam_graha_natal,magnitude,0.2161,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,d49da2e1-4b63-45f1-920e-c274df3ded21,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,d49da2e1-4b63-45f1-920e-c274df3ded21,fam_graha_natal,falsifier,0.3242,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_7463abe7-c435-494e-83b9-4ce3e7385925_64c475da-5248-5332-9127-9331fae79f23,d49da2e1-4b63-45f1-920e-c274df3ded21,fam_graha_natal,manifestation,0.1081,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,55fe1091-cccc-4a0e-812a-be9215c08c37,fam_transit,timing,0.1535,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,55fe1091-cccc-4a0e-812a-be9215c08c37,fam_transit,magnitude,0.0604,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,55fe1091-cccc-4a0e-812a-be9215c08c37,fam_transit,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,55fe1091-cccc-4a0e-812a-be9215c08c37,fam_transit,falsifier,0.0906,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,55fe1091-cccc-4a0e-812a-be9215c08c37,fam_transit,manifestation,0.0302,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,119e7513-c2a0-4813-9995-46bc97b3c968,fam_graha_natal,timing,0.1535,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,119e7513-c2a0-4813-9995-46bc97b3c968,fam_graha_natal,magnitude,0.0604,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,119e7513-c2a0-4813-9995-46bc97b3c968,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,119e7513-c2a0-4813-9995-46bc97b3c968,fam_graha_natal,falsifier,0.0906,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,119e7513-c2a0-4813-9995-46bc97b3c968,fam_graha_natal,manifestation,0.0302,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,54152427-3d75-493a-aa5f-3c78ecb1cb03,fam_graha_natal,timing,0.1535,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,54152427-3d75-493a-aa5f-3c78ecb1cb03,fam_graha_natal,magnitude,0.0604,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,54152427-3d75-493a-aa5f-3c78ecb1cb03,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,54152427-3d75-493a-aa5f-3c78ecb1cb03,fam_graha_natal,falsifier,0.0906,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,54152427-3d75-493a-aa5f-3c78ecb1cb03,fam_graha_natal,manifestation,0.0302,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,timing,0.1535,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,magnitude,0.0604,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,falsifier,0.0906,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,manifestation,0.0302,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,22c8c1ec-ef90-4810-82d2-f6b81b505f45,fam_transit,timing,0.1535,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,22c8c1ec-ef90-4810-82d2-f6b81b505f45,fam_transit,magnitude,0.0604,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,22c8c1ec-ef90-4810-82d2-f6b81b505f45,fam_transit,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,22c8c1ec-ef90-4810-82d2-f6b81b505f45,fam_transit,falsifier,0.0906,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_153d920e-640d-598c-9380-795a5d4efa63,22c8c1ec-ef90-4810-82d2-f6b81b505f45,fam_transit,manifestation,0.0302,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,55fe1091-cccc-4a0e-812a-be9215c08c37,fam_transit,timing,0.1806,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,55fe1091-cccc-4a0e-812a-be9215c08c37,fam_transit,magnitude,0.0604,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,55fe1091-cccc-4a0e-812a-be9215c08c37,fam_transit,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,55fe1091-cccc-4a0e-812a-be9215c08c37,fam_transit,falsifier,0.0906,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,55fe1091-cccc-4a0e-812a-be9215c08c37,fam_transit,manifestation,0.0302,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,119e7513-c2a0-4813-9995-46bc97b3c968,fam_graha_natal,timing,0.1806,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,119e7513-c2a0-4813-9995-46bc97b3c968,fam_graha_natal,magnitude,0.0604,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,119e7513-c2a0-4813-9995-46bc97b3c968,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,119e7513-c2a0-4813-9995-46bc97b3c968,fam_graha_natal,falsifier,0.0906,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,119e7513-c2a0-4813-9995-46bc97b3c968,fam_graha_natal,manifestation,0.0302,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,54152427-3d75-493a-aa5f-3c78ecb1cb03,fam_graha_natal,timing,0.1806,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,54152427-3d75-493a-aa5f-3c78ecb1cb03,fam_graha_natal,magnitude,0.0604,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,54152427-3d75-493a-aa5f-3c78ecb1cb03,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,54152427-3d75-493a-aa5f-3c78ecb1cb03,fam_graha_natal,falsifier,0.0906,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,54152427-3d75-493a-aa5f-3c78ecb1cb03,fam_graha_natal,manifestation,0.0302,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,timing,0.1806,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,magnitude,0.0604,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,domain,0,,mi_pariksha_v2.0
482012f1-710e-4a25-994a-93821f5871aa,pred_8674627d-134c-4302-8253-21ee66313a0a_1f9c6775-30c2-5f92-b1a5-24512f5681a6,bb1f38bc-5680-43f5-aa10-fbe18c543348,fam_graha_natal,falsifier,0.0906,,mi_pariksha_v2.0
